,compound_id,inchi_key,mass,cc_low,cc_high,formation_energy_cc,formation_energy_rc
575,74429,"FZLJPEPAYPUMMR-RTRLPJTCSA-N
",301.188,-1729.6926284534684,-1718.3001603922203,-1723.9963944228443,-261.34778378421396
576,74434,MZFOKIKEPGUZEN-IBNUZSNCSA-I,862.57,-3550.51250126577,-3515.879352147581,-3533.1959267066754,-336.86405878625163
577,74443,HWXBTNAVRSUOJR-VKHMYHEASA-L,146.099,-846.2021848048922,-834.2508972184861,-840.2265410116892,-840.2265410116895
578,74447,MVMSCBBUIHUTGJ-LRJDVEEWSA-L,603.328,-138421.01972807836,132206.83900159117,-3107.0903632435834,-764.8313278290195
579,74448,"NRXIKWMTVXPVEF-BYPYZUCNSA-N
",174.15599999999998,-96998.86247698555,95830.33364499945,-584.2644159930563,-308.23755009571875
580,74455,GACTWZZMVMUKNG-KVTDHHQDSA-L,260.13599999999997,-1791.0796873952659,-1785.3202426337093,-1788.1999650144876,-1788.1999650144849
581,74456,DRBBFCLWYRJSJZ-UHFFFAOYSA-L,209.09900000000002,-1081.371838078189,-1069.1628487123978,-1075.2673433952934,-1075.2673433952962
582,74457,OVPRPPOVAXRCED-NQXXGFSBSA-K,255.09599999999998,-1773.2667340427113,-1760.5075196963933,-1766.8871268695523,-1766.887126869555
583,74493,MYNHYKDPSRPBNZ-UHFFFAOYSA-N,155.134,-342.20291110868584,-325.8538024492567,-334.0283567789713,-136.25472960373557
584,74537,FEMXZDUTFRTWPE-UHFFFAOYSA-N,239.235,-135788.59083535557,134839.26909148734,-474.66087193411386,-15.240997419190577
585,74603,PYMYPHUHKUWMLA-VPENINKCSA-N,150.13,-753.4897961359627,-746.9438645561227,-750.2168303460427,-750.216830346045
586,74855,BJHIKXHVCXFQLS-PQLUHFTBSA-N,180.15599999999998,-920.3346310334599,-912.3716309162327,-916.3531309748463,14.21040143119781
587,75150,XEEYBQQBJWHFJM-UHFFFAOYSA-N,55.845,-5.975643793203556,5.975643793202632,-4.614332453725564e-13,1.3282137476847669e-14
588,75274,YTBSYETUWUMLBZ-QWWZWVQMSA-N,120.104,-605.914955860987,-600.8798828277988,-603.3974193443929,0.9520571267361002
589,75409,SZJRUBWOVDTKNI-UHFFFAOYSA-N,322.4,-141435.72810172333,141406.98439013553,-14.37185579391114,-14.37185579390732
590,81378,LSNNMFCWUKXFEE-UHFFFAOYSA-L,80.06,-531.3128751060891,-519.361587519683,-525.337231312886,-525.3372313128846
591,82768,HXYVTAGFYLMHSO-UHFFFAOYSA-N,299.499,-237.2365976725871,-222.1942603986647,-229.7154290356259,-71.15711151611244
592,88364,FFFHZYDWPBMWHY-VKHMYHEASA-N,135.18,-350.83600642527205,-334.74724903052146,-342.79162772789675,-6.102068462245013
593,88414,UIVJXHWSIFBBCY-OZZQZGJZSA-M,546.339,-2696.9401283894827,-2672.6532825718,-2684.7967054806413,49.880650441261835
594,116484,RHKKZBWRNHGJEZ-VRPWFDPXSA-L,258.12,-1763.68064040016,-1758.0845179777325,-1760.8825791889462,-1760.8825791889494
595,120404,KFUSEUYYWQURPO-OWOJBTEDSA-N,96.94,26.035330259346892,37.986617845753116,32.010974052550004,32.010974052550225
596,122520,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,365.4,-200669.1346472243,199330.86833217074,-669.1331575267955,46.58133337691646
597,125172,"BGWGXPAPYGQALX-VRPWFDPXSA-N
",260.135,-1761.3983840809487,-1758.6769194855992,-1760.037651783274,-1760.0376517832738
598,128996,FIKAKWIAUPDISJ-UHFFFAOYSA-L,257.16,332.7361777075004,375.701507179242,354.2188424433712,58.46176680329798
599,130512,KJZHLKZXRSCVKH-UHFFFAOYSA-P,190.2836,215.8126441009037,258.7779735726453,237.2953088367745,-58.46176680329797
600,131778,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,286.459,248.92685774330462,295.15867818712013,272.04276796521236,4.397739954145081
601,131807,MZFOKIKEPGUZEN-FBMOWMAESA-I,862.57,-3541.8890121751833,-3507.20812082933,-3524.5485665022566,106.91613052040208
602,132889,UWYVPFMHMJIBHE-UPHRSURJSA-L,130.056,-793.7570958330999,-781.0573943587059,-787.4072450959029,-787.407245095905
603,134910,YHRUOJUYPBUZOS-UHFFFAOYSA-N,112.986,-86.34272163555322,-74.39143404914698,-80.3670778423501,-80.36707784234999
604,134961,VFWCMGCRMGJXDK-UHFFFAOYSA-N,92.56700000000001,-37.77626055672799,-25.824972970321753,-31.80061676352487,-31.800616763524644
605,134963,SNMVRZFUUCLYTO-UHFFFAOYSA-N,78.541,-50.68723460927713,-38.73594702287092,-44.71159081607402,-44.711590816074725
606,473252,SQCZQTSHSZLZIQ-UHFFFAOYSA-N,106.594,-35.565286504178516,-23.613998917772285,-29.5896427109754,-29.589642710974445
607,557745,"BTNMPGBKDVTSJY-UHFFFAOYSA-N
",164.16,-315.14919849624766,-299.9228226118696,-307.53601055405863,-307.5360105540615
608,691160,GHOKWGTUZJEAQD-UHFFFAOYSA-M,218.23,-789.5594681511388,-766.6900119640766,-778.1247400576077,-106.67779531632718
609,691168,WQQSIXKPRAUZJL-UGDNZRGBSA-L,420.26099999999997,-2423.8063172318425,-2415.5118721526133,-2419.659094692228,-2419.6590946922333
610,691174,BZCOSCNPHJNQBP-OWOJBTEDSA-L,146.055,-969.5423791077658,-958.5964621469338,-964.0694206273498,-21.3940704283915
611,691207,OEJZZCGRGVFWHK-UHFFFAOYSA-K,203.128,-1155.342609208236,-1144.024157967875,-1149.6833835880554,-279.27998768058796
612,691214,AGBQKNBQESQNJD-UHFFFAOYSA-M,205.31,-270.3584852982072,-241.72917862307526,-256.0438319606412,14.205107858498668
613,691217,AFENDNXGAFYKQO-VKHMYHEASA-M,103.098,-512.2760836268055,-500.3247960403994,-506.30043983360247,-506.3004398335931
614,691273,TZCZUVPSFJZERP-UHFFFAOYSA-L,198.06799999999998,-1445.0572313901405,-1431.5916106462703,-1438.3244210182054,-1438.324421018196
615,691343,XUYPXLNMDZIRQH-UHFFFAOYSA-M,190.24,-452.48523460862316,-435.82876500926056,-444.15699980894186,-63.07353122324955
616,691406,JHEDABDMLBOYRG-WRAWDCBKSA-L,531.305,-2611.137352144957,-2589.132646735973,-2600.134999440465,0.3381018093783305
617,691491,JHEDABDMLBOYRG-AFDCTPMMSA-L,531.305,-2611.813555763712,-2589.8088503547283,-2600.81120305922,-0.33810180937751433
618,694312,"QAOJBHRZQQDFHA-UHFFFAOYSA-N
",191.01,-275.6991834783594,-263.74789589195314,-269.72353968515625,-269.72353968515625
619,694313,"CXKCZFDUOYMOOP-UHFFFAOYSA-N
",191.01,-279.4986144937447,-267.54732690733846,-273.5229707005416,-273.522970700542
620,694314,"CGFDSIZRJWMQPP-UHFFFAOYSA-N
",225.45,-299.3547084816934,-287.4034208952873,-293.37906468849036,-293.3790646884904
621,694315,"ICUICNRYLHKQGS-UHFFFAOYSA-N
",225.45,-287.55400135997286,-275.6027137735666,-281.57835756676974,-281.5783575667696
622,694316,"VOIZNVUXCQLQHS-UHFFFAOYSA-N
",201.019,-208.94270711659732,-196.99141953019114,-202.96706332339423,-202.96706332339426
623,694317,"KVBWBCRPWVKFQT-UHFFFAOYSA-N
",248.019,-150.0426815813313,-138.0913939949251,-144.0670377881282,-144.0670377881282
624,694318,"IFXKXCLVKQVVDI-UHFFFAOYSA-N
",171.58,-221.48353370488587,-209.5322461184797,-215.50788991168278,-215.50788991168278
625,694319,"NKBASRXWGAGQDP-UHFFFAOYSA-N
",172.56,-414.8437294056083,-402.8924418192022,-408.86808561240525,-408.86808561240525
626,694320,"CSAPESWNZDOAFU-UHFFFAOYSA-N
",170.59,-243.03207092339764,-231.08078333699146,-237.05642713019455,-237.05642713019455
627,694321,"BSPCSKHALVHRSR-UHFFFAOYSA-N
",92.57,-51.57626055672759,-39.62497297032141,-45.6006167635245,-45.6006167635245
628,694322,"LGHYUXIXXNHKSE-UHFFFAOYSA-N
",76.118,71.3350385775104,83.28632616391658,77.3106823707135,77.3106823707135
629,694323,"KPVQNXLUPNWQHM-UHFFFAOYSA-O
",663.449,-2219.7723000889623,-2192.4904836895726,-2206.1313918892674,-8.046740068789218
630,694324,"CIWXCGUGRDQCHH-UHFFFAOYSA-N
",664.4580000000001,-2203.6788199514194,-2176.3970035520297,-2190.0379117517246,8.046740068755296
